Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Ezizim Orxan,https://itunes.apple.com/az/reviews/id791074137,Nurlan Abdul,CI.3.50,5,Gozel seyahet ve gozel sohbet ucun sene teshekkur edirem. Xususile Taxfy shirketi bele mehriban ve gozel emekdashlr cekb etdiyi ucun minnetdaram. Cox sag olun.,2018-08-20T17:51:21Z,Ezizim Orxan Gozel seyahet ve gozel sohbet ucun sene teshekkur edirem. Xususile Taxfy shirketi bele mehriban ve gozel emekdashlr cekb etdiyi ucun minnetdaram. Cox sag olun.,0
Berbad,https://itunes.apple.com/az/reviews/id716374675,GulyaGm,CI.3.49,1,Qeyri pesekar ve kobud suruculeri olan sirket!heckime meslehet gormurem,2018-08-14T16:57:11Z,Berbad Qeyri pesekar ve kobud suruculeri olan sirket!heckime meslehet gormurem,1
Razın qaldıq,https://itunes.apple.com/az/reviews/id636263114,nurlan ordubad,CI.3.49,5,Eladı bu servıs,2018-08-09T18:38:33Z,Razın qaldıq Eladı bu servıs,0
Ужасное такси!!!!,https://itunes.apple.com/az/reviews/id490630530,Gunelbehbudovaofficial,CI.3.49,1,"Ужасное такси!!!!! Во время не приезжают. жду по 10 минут ,потом делают отмену заказа!!! конченная система! ничего нормального не смогли мделать!Убер в 10000 раз лучше. Тупые очень все в этой системе",2018-07-31T12:06:22Z,"Ужасное такси!!!! Ужасное такси!!!!! Во время не приезжают. жду по 10 минут ,потом делают отмену заказа!!! конченная система! ничего нормального не смогли мделать!Убер в 10000 раз лучше. Тупые очень все в этой системе",1
👍🏻👍🏻👍🏻,https://itunes.apple.com/az/reviews/id547711567,Nuray995,CI.3.48,5,Vse super spasibo za otlicniy app ♥️👍🏻,2018-07-28T11:03:09Z,👍🏻👍🏻👍🏻 Vse super spasibo za otlicniy app ♥️👍🏻,0
Rufat,https://itunes.apple.com/az/reviews/id417977956,Rufat Amrahi,CI.3.48,5,Mənim düşüncəmə görə Bakıda 1 nömrədi! Əhsən,2018-07-22T23:19:27Z,Rufat Mənim düşüncəmə görə Bakıda 1 nömrədi! Əhsən,0
Taxify,https://itunes.apple.com/az/reviews/id721708045,вургун,CI.3.47,5,Блогодорю вам,2018-07-19T19:13:36Z,Taxify Блогодорю вам,0
Ela,https://itunes.apple.com/az/reviews/id861791121,orxan mgd,CI.3.47,5,Vaxdında gelir eladır,2018-07-15T11:46:27Z,Ela Vaxdında gelir eladır,0
!!!,https://itunes.apple.com/az/reviews/id616842762,letife,CI.3.45,1,"ag seherden hezi aslanova odenisi 3,5 gosterib catanda 7 Azn alan xidmetdi axirinci defe istifade edirem artiq hec kime de tovsiyye etmirem",2018-07-09T15:08:15Z,"!!! ag seherden hezi aslanova odenisi 3,5 gosterib catanda 7 Azn alan xidmetdi axirinci defe istifade edirem artiq hec kime de tovsiyye etmirem",1
Salam,https://itunes.apple.com/az/reviews/id738766867,Heci Mahir,CI.3.44,5,Cox sagolun gozel xidmete gore,2018-06-29T19:14:18Z,Salam Cox sagolun gozel xidmete gore,0
Əlavə pul,https://itunes.apple.com/az/reviews/id602919793,Sifarişçi,CI.3.43,1,"Salam, Taxify həm bank kartımdan pul çıxıb, həm sürücü məndən nağd pul aldı. Şikayət bildirməyə isə bir qaynar xətt filan, əlaqə nömrəsi yoxdur",2018-06-19T08:57:49Z,"Əlavə pul Salam, Taxify həm bank kartımdan pul çıxıb, həm sürücü məndən nağd pul aldı. Şikayət bildirməyə isə bir qaynar xətt filan, əlaqə nömrəsi yoxdur",1
Eladi,https://itunes.apple.com/az/reviews/id554231370,driver tural,CI.3.42,5,Gedisi atmenit edenleri cermelesek yaxsi olar,2018-06-12T21:45:32Z,Eladi Gedisi atmenit edenleri cermelesek yaxsi olar,0
Stupidity,https://itunes.apple.com/az/reviews/id440844372,borondo345,CI.3.42,1,Absolute stupidity of drivers!!!!! No supervision of those who have been hired.,2018-06-10T17:54:44Z,Stupidity Absolute stupidity of drivers!!!!! No supervision of those who have been hired.,1
I liked it maaan👌🏼👌🏼👌🏼,https://itunes.apple.com/az/reviews/id609750760,Nicki El Martino,CI.3.42,5,This app is freaking awesome guys,2018-06-07T23:45:14Z,I liked it maaan👌🏼👌🏼👌🏼 This app is freaking awesome guys,0
Классный сервис!,https://itunes.apple.com/az/reviews/id363916882,Oscar Olive,CI.3.41,5,Так держать!,2018-06-05T11:43:03Z,Классный сервис! Так держать!,0
Prekrasno,https://itunes.apple.com/az/reviews/id814388375,Aika Rb,CI.3.39,5,"oochen udobna, cherez 3 minuti uje taxi jdet menya😍👍😊",2018-05-30T04:19:45Z,"Prekrasno oochen udobna, cherez 3 minuti uje taxi jdet menya😍👍😊",0
Super,https://itunes.apple.com/az/reviews/id321541483,NihatHüseyn,CI.3.38,5,Vaxtında ve zamanında sifariş eden kimi hazırdır,2018-05-14T11:27:43Z,Super Vaxtında ve zamanında sifariş eden kimi hazırdır,0
Meslehet gormurem,https://itunes.apple.com/az/reviews/id468038101,kuku kukuku,CI.3.38,1,Bacardiqiniz qeder UBER istifade edin ve ya diger ozune hormet eden taxi sirketlerinden. Her yoldan kecen atasini anasini tanimiyan taksi  soferleri var taksilerinin arasinda! ona gore daha keyfiyyetli xidmetlerden istifade edin,2018-05-05T19:38:20Z,Meslehet gormurem Bacardiqiniz qeder UBER istifade edin ve ya diger ozune hormet eden taxi sirketlerinden. Her yoldan kecen atasini anasini tanimiyan taksi  soferleri var taksilerinin arasinda! ona gore daha keyfiyyetli xidmetlerden istifade edin,1
10 manatliq pulsuz gediş,https://itunes.apple.com/az/reviews/id217592051,orxantaxify89,CI.3.34,5,“6CFP4” kodunu daxil et ve 10manat pulsuz gediş elde edin. En serfeli ve ugurlu xidmet.,2018-03-15T21:00:28Z,10 manatliq pulsuz gediş “6CFP4” kodunu daxil et ve 10manat pulsuz gediş elde edin. En serfeli ve ugurlu xidmet.,0
Her gun istifade edirem,https://itunes.apple.com/az/reviews/id487419423,Mister-za,CI.3.34,5,Cox gozel asan ve qiymetlerde ucuz hemde axsamlar endirim olur dahada ucuz olur cox gozeldi max masini gozleyerem 3 deqe tez gelir esas ustun cehetide budu ve xeriteside qesey haranisa tapmaqda rahat asan bir soznen gozel programdi.,2018-03-13T11:45:58Z,Her gun istifade edirem Cox gozel asan ve qiymetlerde ucuz hemde axsamlar endirim olur dahada ucuz olur cox gozeldi max masini gozleyerem 3 deqe tez gelir esas ustun cehetide budu ve xeriteside qesey haranisa tapmaqda rahat asan bir soznen gozel programdi.,0
Hi Taxify,https://itunes.apple.com/az/reviews/id685684367,Aisha_R_offa,CI.3.33,5,Cox beyendim....Cox operativ👍🏻,2018-03-09T21:02:59Z,Hi Taxify Cox beyendim....Cox operativ👍🏻,0
support is bad,https://itunes.apple.com/az/reviews/id373113384,Ayka333,CI.3.33,1,The worst company,2018-03-07T13:34:08Z,support is bad The worst company,1
Ela xidmet,https://itunes.apple.com/az/reviews/id647094321,nbîju fm,3.30,5,"Cox serfeli ,rahat ve guvenli:)",2018-01-23T09:52:32Z,"Ela xidmet Cox serfeli ,rahat ve guvenli:)",0
Feedback/ Comments,https://itunes.apple.com/az/reviews/id293152599,Nihatius,3.30,5,"Dear TaxiFy developers,

Thanks for this opportunity to use local application and test it. 

1) Good price
2) Quick response

Thanks and Best",2017-12-26T09:33:28Z,"Feedback/ Comments Dear TaxiFy developers,

Thanks for this opportunity to use local application and test it. 

1) Good price
2) Quick response

Thanks and Best",0
"Thanks, driver Rufat!",https://itunes.apple.com/az/reviews/id564547972,Fidan Garibly,3.29,5,Everything is pretty good.,2017-12-20T04:42:59Z,"Thanks, driver Rufat! Everything is pretty good.",0
:(,https://itunes.apple.com/az/reviews/id479699469,Onegína,3.26,1,"No one is answering when problem appears, no safety, drivers are rude!",2017-12-03T12:27:38Z,":( No one is answering when problem appears, no safety, drivers are rude!",1
Tahir qardash yorulmuyasan!,https://itunes.apple.com/az/reviews/id499772750,Tural336,3.27,5,"Super Surucudu, bele suruceler cox olsun))",2017-11-30T18:39:03Z,"Tahir qardash yorulmuyasan! Super Surucudu, bele suruceler cox olsun))",0
🙄,https://itunes.apple.com/az/reviews/id667006214,guniik,3.27,3,С каждым обновлением цены поднимаются 😂,2017-11-28T05:57:34Z,🙄 С каждым обновлением цены поднимаются 😂,1
Super,https://itunes.apple.com/az/reviews/id433434347,Şovalye AZER,3.26,5,Super,2017-11-17T20:31:40Z,Super Super,0
love it!,https://itunes.apple.com/az/reviews/id383135241,ayselibrahimli,3.25,5,I especially like a route sharing option,2017-11-10T04:23:25Z,love it! I especially like a route sharing option,0
Taksi azligi,https://itunes.apple.com/az/reviews/id474038534,Gcplayer134,3.25,5,Qiymetler yaxsidi ancaq taksiler bezi yerlerde tapilmir. Meselen Ehmedli,2017-11-03T07:17:36Z,Taksi azligi Qiymetler yaxsidi ancaq taksiler bezi yerlerde tapilmir. Meselen Ehmedli,0
Like it!; Beyendim.,https://itunes.apple.com/az/reviews/id212693831,Niguuuska,3.24,5,"Servisden chox raziyam. Hem qiymetler serfeli, hem de xerite chox asand ve anlawilandir hem muwteriler ucun, hem de suruculer ucun. Kuchelerin adlari duzgun yazildigindan eziyyet chekilmir tapmaq ve oldugun nogteni qeyd elemek. 
This app is easy to be used and understood. The map has been built very well. Prices are on point and drivers are polite. 
I suggest to use this app in Baku, Azerbaijan much more than any other ones. 
Thanks for this useful app :)",2017-11-01T10:48:12Z,"Like it!; Beyendim. Servisden chox raziyam. Hem qiymetler serfeli, hem de xerite chox asand ve anlawilandir hem muwteriler ucun, hem de suruculer ucun. Kuchelerin adlari duzgun yazildigindan eziyyet chekilmir tapmaq ve oldugun nogteni qeyd elemek. 
This app is easy to be used and understood. The map has been built very well. Prices are on point and drivers are polite. 
I suggest to use this app in Baku, Azerbaijan much more than any other ones. 
Thanks for this useful app :)",0
Taxify,https://itunes.apple.com/az/reviews/id495821823,AviatorOfAzerbaijan,3.23,5,👍🏻 Perfect,2017-10-13T20:34:26Z,Taxify 👍🏻 Perfect,0
No option,https://itunes.apple.com/az/reviews/id343536918,Musus1805,3.23,5,No option to book taxi for later  . Please add.,2017-10-07T12:52:38Z,No option No option to book taxi for later  . Please add.,0
Dummy drivers,https://itunes.apple.com/az/reviews/id230978120,IrweenKinneas,3.11,1,Worst taxi experience i've ever had.,2017-09-25T06:43:48Z,Dummy drivers Worst taxi experience i've ever had.,1
Unsafe!,https://itunes.apple.com/az/reviews/id625101635,Rossina91,3.11,1,"I have got injured while getting out of the car, because the driver started the motion despite he knew that I am getting out! He never apologised, and customer service is still not responding! Air-conditioners are not working in most of cars, some drivers are smoking without even asking for a permission, most of cars do not have a proper seat belt and maps are not accurate!!! Do not recommend.",2017-09-15T19:27:50Z,"Unsafe! I have got injured while getting out of the car, because the driver started the motion despite he knew that I am getting out! He never apologised, and customer service is still not responding! Air-conditioners are not working in most of cars, some drivers are smoking without even asking for a permission, most of cars do not have a proper seat belt and maps are not accurate!!! Do not recommend.",1
No Suppor,https://itunes.apple.com/az/reviews/id275812036,Elgun-m,3.21,1,Служба поддержки на 0. Я вещи забыл на такси. Звоню таксисту уже 2 дня. Предлогал таксисту денег чтоб он привозил не привозит. Написал о проблеме службе поддержки но нет ответа. Я каждый день исползовал Taxify по 3-4 раза. Но уже небуду исползовать. Не рекомендую!!!,2017-09-10T11:32:09Z,No Suppor Служба поддержки на 0. Я вещи забыл на такси. Звоню таксисту уже 2 дня. Предлогал таксисту денег чтоб он привозил не привозит. Написал о проблеме службе поддержки но нет ответа. Я каждый день исползовал Taxify по 3-4 раза. Но уже небуду исползовать. Не рекомендую!!!,1
Great,https://itunes.apple.com/az/reviews/id327141065,Ziyad_Aliyev,3.21,5,Better than uber!!!,2017-09-07T23:35:10Z,Great Better than uber!!!,0
Taxify,https://itunes.apple.com/az/reviews/id565035524,Alovsat,3.17,5,Super,2017-08-20T08:11:06Z,Taxify Super,0
Ужасный сервис,https://itunes.apple.com/az/reviews/id356187324,Aziko40,3.17,1,Не смогла воспользоваться уже заблокировали программу,2017-08-19T18:18:00Z,Ужасный сервис Не смогла воспользоваться уже заблокировали программу,1
taxi,https://itunes.apple.com/az/reviews/id464475878,rahman020,3.17,4,yaxwi xidmetdi vaxti vaxtinda catdirir,2017-08-02T23:19:17Z,taxi yaxwi xidmetdi vaxti vaxtinda catdirir,0
"Легкая, экономная, оперативная! Всем советую Taxifly!",https://itunes.apple.com/az/reviews/id591572522,Ramiz Gaffarov,3.15,5,"В Баку самая лучшая программа эта по моему мнению, uber удалил так как каждый раз при заказе писала программа что 'высокий спрос', думаю что машин мало у них уже поэтому так, и стоимость поездки дороже выходила очень часто.",2017-07-18T20:07:41Z,"Легкая, экономная, оперативная! Всем советую Taxifly! В Баку самая лучшая программа эта по моему мнению, uber удалил так как каждый раз при заказе писала программа что 'высокий спрос', думаю что машин мало у них уже поэтому так, и стоимость поездки дороже выходила очень часто.",0
