Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Memmedli Shehla,https://itunes.apple.com/az/reviews/id464901751,Lliikkiigguu,1.2.0,5,"Bu mobil tetbiq isleri cox asanlasdirdi, tesekkurler",2018-04-03T08:19:44Z,"Memmedli Shehla Bu mobil tetbiq isleri cox asanlasdirdi, tesekkurler",0
Nice app.,https://itunes.apple.com/az/reviews/id428857525,murad naghiyev,1.2.0,5,Thank you for User friendly app,2018-04-03T07:58:56Z,Nice app. Thank you for User friendly app,0
Birbank,https://itunes.apple.com/az/reviews/id764247027,Azer45665455,1.2.0,5,"Cox sağ olun, funksional ve rahatdır",2018-04-02T12:23:01Z,"Birbank Cox sağ olun, funksional ve rahatdır",0
Yoxdu belə app,https://itunes.apple.com/az/reviews/id449208352,Hsynoff,1.2.0,5,İstənilən bank kartına pul köçürülməsi nə zor söhbətdi. 👌🏻,2018-03-30T13:11:18Z,Yoxdu belə app İstənilən bank kartına pul köçürülməsi nə zor söhbətdi. 👌🏻,0
10 baldan 6 bal,https://itunes.apple.com/az/reviews/id278009467,Azeri_Resad,1.2.0,5,Biyabirci gunde,2018-03-26T05:14:11Z,10 baldan 6 bal Biyabirci gunde,0
Bir bank,https://itunes.apple.com/az/reviews/id258274035,Mark131313131313,1.1.2,1,"Indi ise proqram vasitesile ozume kontur gonderdim, kartdan pul cixib, amma balansima hecne gelmeyib. Bu kapital bankin bashina dash dushsun.",2018-03-21T13:59:06Z,"Bir bank Indi ise proqram vasitesile ozume kontur gonderdim, kartdan pul cixib, amma balansima hecne gelmeyib. Bu kapital bankin bashina dash dushsun.",1
Əladır!,https://itunes.apple.com/az/reviews/id602919793,Sifarişçi,1.0.3,5,"""""Kapital Mobile""""-a nisbətən qat qat üstündür",2018-03-21T10:49:33Z,"Əladır! """"Kapital Mobile""""-a nisbətən qat qat üstündür",0
Birbank,https://itunes.apple.com/az/reviews/id620628876,birbank,1.1.1,5,👏👍,2018-03-08T14:54:57Z,Birbank 👏👍,0
👍👍👍👍👍,https://itunes.apple.com/az/reviews/id733343577,Rafael Rza,1.0.3,5,👍👍👍👍👍,2018-02-24T10:26:03Z,👍👍👍👍👍 👍👍👍👍👍,0
Birbank,https://itunes.apple.com/az/reviews/id180679838,Nicat Mammadov,1.0.3,5,"practical 👏👏👏 
Like this one",2018-02-16T09:41:55Z,"Birbank practical 👏👏👏 
Like this one",0
👎,https://itunes.apple.com/az/reviews/id447868300,Ilkin Khaligov,1.0.3,1,doesn’t work!,2018-02-14T19:09:41Z,👎 doesn’t work!,1
👍,https://itunes.apple.com/az/reviews/id494145701,Qardaseli,1.0.2,5,Super,2018-02-13T16:31:02Z,👍 Super,0
Ok,https://itunes.apple.com/az/reviews/id724303829,Pasha muellim,1.0.2,5,👍,2018-02-12T12:03:28Z,Ok 👍,0
Cool👍🏼,https://itunes.apple.com/az/reviews/id415751432,Ulkar Aghayeva,1.0.1,5,"Useful, excellent 👍🏼",2018-02-09T21:27:57Z,"Cool👍🏼 Useful, excellent 👍🏼",0
Cool,https://itunes.apple.com/az/reviews/id480767064,AbbasovAzer,1.0,5,👍🏻.,2018-02-07T21:46:06Z,Cool 👍🏻.,0
New update please,https://itunes.apple.com/az/reviews/id876373052,freelancer4,2.19.92,2,It needs new update because of the lags. Atfer IOS13 it doesn’t work normally.,2019-10-03T05:50:40Z,New update please It needs new update because of the lags. Atfer IOS13 it doesn’t work normally.,1
🆘 SORUN VAR🆘,https://itunes.apple.com/az/reviews/id1080786133,Müşviq,2.19.92,2,"Kendi numaramla kayıt yaptıkda """" Bu telefon numarasıyla kayıt olamazsınız. Sadece, bu telefonda en son kullanılan WhatsApp numarasıyla kayıt olabilirsiniz """" diyo. Kayıt yaptığım numara hep kullandığım eski WhatsApp numaramdı.",2019-10-02T21:05:21Z,"🆘 SORUN VAR🆘 Kendi numaramla kayıt yaptıkda """" Bu telefon numarasıyla kayıt olamazsınız. Sadece, bu telefonda en son kullanılan WhatsApp numarasıyla kayıt olabilirsiniz """" diyo. Kayıt yaptığım numara hep kullandığım eski WhatsApp numaramdı.",1
rasul,https://itunes.apple.com/az/reviews/id578790627,Rasul Abbasov,2.19.92,5,son gorulmeyi dondurma da olsaydi zor olurdu,2019-09-25T19:13:33Z,rasul son gorulmeyi dondurma da olsaydi zor olurdu,0
Story problem😡😡,https://itunes.apple.com/az/reviews/id1070526935,ruslan__99,2.19.92,1,Story problem😡😡,2019-09-22T17:24:07Z,Story problem😡😡 Story problem😡😡,1
Dark mode,https://itunes.apple.com/az/reviews/id283188477,Anar.Manu,2.19.92,5,Hello. Whatsapp needs dark mode!!,2019-09-19T18:41:10Z,Dark mode Hello. Whatsapp needs dark mode!!,0
Baku,https://itunes.apple.com/az/reviews/id1075551000,qervendusaqlari,2.19.92,5,Wery nice wp thanks Mark,2019-09-19T11:25:29Z,Baku Wery nice wp thanks Mark,0
Ali,https://itunes.apple.com/az/reviews/id1074595492,Batman Ali,2.19.92,5,👏,2019-09-17T05:23:46Z,Ali 👏,0
Z,https://itunes.apple.com/az/reviews/id1058843148,Zuzu199999,2.19.91,5,Wp+ ləğv edilsin )),2019-09-13T11:58:47Z,Z Wp+ ləğv edilsin )),0
👍🏻👍🏻👍🏻👍🏻,https://itunes.apple.com/az/reviews/id698055024,AQuww,2.19.90,5,super!☝️👍🏻☝️,2019-09-11T12:37:23Z,👍🏻👍🏻👍🏻👍🏻 super!☝️👍🏻☝️,0
Not working after last UPDATE,https://itunes.apple.com/az/reviews/id360877692,Nemewwwii,2.19.90,1,Not working after last UPDATE on ios.!!!!! Red Error on messages .!!!!!!!!!! Whats happenned? 50 notifications per day it tell to update and after this ...... Is this how u work??? Xarabaya qalsin ele whatsappiniz bawvuza deysin !,2019-09-10T12:22:31Z,Not working after last UPDATE Not working after last UPDATE on ios.!!!!! Red Error on messages .!!!!!!!!!! Whats happenned? 50 notifications per day it tell to update and after this ...... Is this how u work??? Xarabaya qalsin ele whatsappiniz bawvuza deysin !,1
Bir bug var,https://itunes.apple.com/az/reviews/id638682026,seymur126,2.19.90,5,Bildirişden gelen sesli mesajları açdıkda kulak sensoru ile sesi kulağa deyil dışarı verir lütfen yardımcı olun. Sizden geridönüşünüzü bekliyorum,2019-09-08T19:26:52Z,Bir bug var Bildirişden gelen sesli mesajları açdıkda kulak sensoru ile sesi kulağa deyil dışarı verir lütfen yardımcı olun. Sizden geridönüşünüzü bekliyorum,0
🧸🌸,https://itunes.apple.com/az/reviews/id881384064,İnsHot😍,2.19.80,5,Çok güzel 😍Seviyoruz bu programı🧸,2019-09-02T08:59:28Z,🧸🌸 Çok güzel 😍Seviyoruz bu programı🧸,0
why does it show me busy but i'm not talking to someone?,https://itunes.apple.com/az/reviews/id1066892411,Sakhila Guseyn,2.19.80,1,"Dear Developers!
When I’m offline and not talking to anyone, someone calls me and shows him that I’m busy, like I'm talking to someone .. why ?!",2019-08-30T19:41:55Z,"why does it show me busy but i'm not talking to someone? Dear Developers!
When I’m offline and not talking to anyone, someone calls me and shows him that I’m busy, like I'm talking to someone .. why ?!",1
Xalid,https://itunes.apple.com/az/reviews/id756886496,ses gelmir,2.19.80,5,Wotcapda goruntulu daniwanda sesim gedmir,2019-08-24T07:25:09Z,Xalid Wotcapda goruntulu daniwanda sesim gedmir,0
instagram @aliye_ff,https://itunes.apple.com/az/reviews/id1061565407,Instagram @aliye_ff,2.19.80,5,super,2019-08-18T00:28:38Z,instagram @aliye_ff super,0
Problem,https://itunes.apple.com/az/reviews/id591077701,doqru,2.19.71,1,Whatsapp have problem.No connect server.,2019-07-31T10:47:02Z,Problem Whatsapp have problem.No connect server.,1
SMİLES NUNCHAKU,https://itunes.apple.com/az/reviews/id453101807,NUNCHAKU_36,2.19.71,5,Please can you also add a NUNCHAKU tool to sports smiles ?,2019-07-29T20:55:38Z,SMİLES NUNCHAKU Please can you also add a NUNCHAKU tool to sports smiles ?,0
Microphone (video call) for iphone 6s plus,https://itunes.apple.com/az/reviews/id233688228,Xx44,2.19.71,3,Microphone for video call doesn’t work on my & daughter iPhone 6s plus,2019-07-29T15:07:05Z,Microphone (video call) for iphone 6s plus Microphone for video call doesn’t work on my & daughter iPhone 6s plus,1
Salam WhatsApp,https://itunes.apple.com/az/reviews/id1053517274,zeynube111,2.19.71,5,Cox beyenirem... ela🤗,2019-07-28T22:05:39Z,Salam WhatsApp Cox beyenirem... ela🤗,0
Süper,https://itunes.apple.com/az/reviews/id949020869,aruz.abbasov,2.19.71,5,Perfekt,2019-07-25T16:30:31Z,Süper Perfekt,0
Супер,https://itunes.apple.com/az/reviews/id709145349,вьывьу,2.19.71,5,Ковтуьаь,2019-07-21T09:16:56Z,Супер Ковтуьаь,0
.....,https://itunes.apple.com/az/reviews/id612219675,HZADE.e,2.19.70,5,!!!!!!,2019-07-17T09:08:20Z,..... !!!!!!,0
Cook güzel😍😍😍,https://itunes.apple.com/az/reviews/id662093177,Kifayet☺️🤩,2.19.70,5,Teşekkür wp😍,2019-07-15T18:27:55Z,Cook güzel😍😍😍 Teşekkür wp😍,0
Whatsapp,https://itunes.apple.com/az/reviews/id1047417425,fjydjyb,2.19.70,4,"Çok güzel,bir tek whatsapp aramaları bir az garip oluyor.",2019-07-14T08:04:12Z,"Whatsapp Çok güzel,bir tek whatsapp aramaları bir az garip oluyor.",0
Müthiş,https://itunes.apple.com/az/reviews/id595413073,elsever700,2.19.70,5,Harika,2019-07-11T06:10:48Z,Müthiş Harika,0
Hsy,https://itunes.apple.com/az/reviews/id1045177865,18.hsy,2.19.70,5,🥰🥰♥️,2019-07-09T08:22:51Z,Hsy 🥰🥰♥️,0
"Good, but Not Advanced",https://itunes.apple.com/az/reviews/id1043576410,Aysel (Aicell),2.19.61,4,Some addings are really needed to make the app advanced.,2019-07-05T16:47:30Z,"Good, but Not Advanced Some addings are really needed to make the app advanced.",0
Terrible,https://itunes.apple.com/az/reviews/id570825315,sefure989898,2.19.61,1,EVERYDAY A NEW PROBLEM,2019-07-04T17:29:11Z,Terrible EVERYDAY A NEW PROBLEM,1
Tunzala omarzade,https://itunes.apple.com/az/reviews/id1043125106,omarzade,2.19.61,5,Good,2019-07-04T14:28:38Z,Tunzala omarzade Good,0
Other,https://itunes.apple.com/az/reviews/id371940237,fm_m12,2.19.61,5,"Pleas addition online option , because I wanna see who online this messanger  and pleas fixed up what’s app 
Thank for attention🙏🏻",2019-07-03T20:48:59Z,"Other Pleas addition online option , because I wanna see who online this messanger  and pleas fixed up what’s app 
Thank for attention🙏🏻",0
What’s app does not work,https://itunes.apple.com/az/reviews/id1034782076,vfurjemek,2.19.61,5,In Azerbaycan what’s app has problem. Something wrong with what’s app. It doesn’t work. We can’t send a video even photo,2019-07-03T20:42:06Z,What’s app does not work In Azerbaycan what’s app has problem. Something wrong with what’s app. It doesn’t work. We can’t send a video even photo,0
Amazing,https://itunes.apple.com/az/reviews/id805232829,Jiliko,2.19.61,5,amazing,2019-06-29T08:44:23Z,Amazing amazing,0
siz,https://itunes.apple.com/az/reviews/id1040653401,camel171,2.19.61,5,Muhtişimmm.,2019-06-28T13:10:23Z,siz Muhtişimmm.,0
Əla,https://itunes.apple.com/az/reviews/id702665270,İnciş,2.19.61,5,Əla,2019-06-27T00:41:01Z,Əla Əla,0
Жрет зарядку,https://itunes.apple.com/az/reviews/id510058724,Аскер Асадов,2.19.61,3,Сильный потребитель заряда,2019-06-23T18:09:36Z,Жрет зарядку Сильный потребитель заряда,1
help,https://itunes.apple.com/az/reviews/id511455362,Nargizka85,2.19.61,1,please help me its dont download,2019-06-21T16:07:36Z,help please help me its dont download,1
sohbet kecmisi,https://itunes.apple.com/az/reviews/id549563991,Babazade.Camal,2.19.61,1,sohbet kecmisi yuklenmiyor,2019-06-20T10:19:15Z,sohbet kecmisi sohbet kecmisi yuklenmiyor,1
Ringtone,https://itunes.apple.com/az/reviews/id383416320,Cemil Qurbanov,2.19.61,5,Pls add new ringtons and sms tone,2019-06-17T03:47:33Z,Ringtone Pls add new ringtons and sms tone,0
Thanks,https://itunes.apple.com/az/reviews/id627951118,etibaralisoy,2.19.60,5,👍🏻,2019-06-16T22:52:55Z,Thanks 👍🏻,0
Совет,https://itunes.apple.com/az/reviews/id695085977,NaraSalimli,2.19.60,5,"Пожалуйста сделайте так, чтобы Whatsapp статус не был заранее виден. Чтобы на статусе была фотография профиля как в Instagram. Спасибо!",2019-06-12T08:30:11Z,"Совет Пожалуйста сделайте так, чтобы Whatsapp статус не был заранее виден. Чтобы на статусе была фотография профиля как в Instagram. Спасибо!",0
Fikir,https://itunes.apple.com/az/reviews/id696612201,guseynli,2.19.60,5,Canlı yayını olursa güzel olmazmı?,2019-06-12T01:58:38Z,Fikir Canlı yayını olursa güzel olmazmı?,0
Вотсапу,https://itunes.apple.com/az/reviews/id444938766,Batya Orxan,2.19.60,5,Хорошо,2019-06-11T13:53:06Z,Вотсапу Хорошо,0
Version 2.19.51 bugs and errors.,https://itunes.apple.com/az/reviews/id804384204,theskyislimit,2.19.51,1,"Urgently need to update the арр, because application works very bad and terrible on iphone 8 (256GB) and others apple devices with ios 12.3.1 and haven’t any problems in other applications, games or programs. When you click on the earth icon for choose language or emoji keyboard, while scrolling chat messages up or down, choose somebody for typing message, typing to somebody or select emoji its hangs for 5-10 seconds, maybe more. Please correct many bugs and lags at last. 
These problems continue throughout the whole year, after updating iPhones on ios 12. Do at least something...",2019-06-09T22:12:57Z,"Version 2.19.51 bugs and errors. Urgently need to update the арр, because application works very bad and terrible on iphone 8 (256GB) and others apple devices with ios 12.3.1 and haven’t any problems in other applications, games or programs. When you click on the earth icon for choose language or emoji keyboard, while scrolling chat messages up or down, choose somebody for typing message, typing to somebody or select emoji its hangs for 5-10 seconds, maybe more. Please correct many bugs and lags at last. 
These problems continue throughout the whole year, after updating iPhones on ios 12. Do at least something...",1
Best app ever!,https://itunes.apple.com/az/reviews/id1032273666,Alex.Pirieff,2.19.51,5,"Easy to use, comfortable!",2019-06-09T06:23:17Z,"Best app ever! Easy to use, comfortable!",0
keni nuri,https://itunes.apple.com/az/reviews/id1031510155,Nuri Omer,2.19.51,4,iyisin dosduum,2019-06-07T16:51:09Z,keni nuri iyisin dosduum,0
Tesekkurler,https://itunes.apple.com/az/reviews/id1023196157,MeAyXed,2.19.51,5,Sevdiklerimizle ulasmayi kolaylasdirdiqin icin iyiki Carson,2019-05-23T14:16:17Z,Tesekkurler Sevdiklerimizle ulasmayi kolaylasdirdiqin icin iyiki Carson,0
Like,https://itunes.apple.com/az/reviews/id1022684926,BordoBereliler,2.19.51,5,En çok kulanilan proqram super,2019-05-22T13:24:52Z,Like En çok kulanilan proqram super,0
👍🏼👍🏼👍🏼,https://itunes.apple.com/az/reviews/id390134604,MilaFox_Baku,2.19.51,5,👍🏼👍🏼👍🏼,2019-05-21T16:23:56Z,👍🏼👍🏼👍🏼 👍🏼👍🏼👍🏼,0
messages back,https://itunes.apple.com/az/reviews/id665049364,Sbnhsyn,2.19.51,1,All of my messages deleted I want them back,2019-05-21T09:20:45Z,messages back All of my messages deleted I want them back,1
есть неудобство пожалуйста исправьте,https://itunes.apple.com/az/reviews/id1018792067,Yerikmerik,2.19.51,5,"при публикации видео статуса ватсап сам автоматически вырезает первые 30 секунд. 
при попытке второй части видео секунды не отображаются что затрудняет уловить кадры для продолжения публикации второй части видео.",2019-05-19T23:13:31Z,"есть неудобство пожалуйста исправьте при публикации видео статуса ватсап сам автоматически вырезает первые 30 секунд. 
при попытке второй части видео секунды не отображаются что затрудняет уловить кадры для продолжения публикации второй части видео.",0
Her şey eladı,https://itunes.apple.com/az/reviews/id564941373,Natiq Memmedov,2.19.51,5,👍🏻,2019-05-16T06:51:56Z,Her şey eladı 👍🏻,0
Ses Düzeyi,https://itunes.apple.com/az/reviews/id1019365456,TahirQanbarli,2.19.51,5,Ses Düzeyi Bazen İyi oluyor bazen gidib geliyor Bu Arızayı Qaldırasınız Daha İyisi Yok,2019-05-15T21:56:07Z,Ses Düzeyi Ses Düzeyi Bazen İyi oluyor bazen gidib geliyor Bu Arızayı Qaldırasınız Daha İyisi Yok,0
Ben,https://itunes.apple.com/az/reviews/id1018720816,Günel666,2.19.51,5,Perfect,2019-05-14T14:16:36Z,Ben Perfect,0
SK,https://itunes.apple.com/az/reviews/id824335199,IZBSKSOWHQ,2.19.51,4,Would be better if a night mode option was available.,2019-05-13T16:43:18Z,SK Would be better if a night mode option was available.,0
pecat,https://itunes.apple.com/az/reviews/id325080087,Anar Axmedli,2.19.50,5,Pecatdi,2019-05-10T13:58:14Z,pecat Pecatdi,0
Sticker problem,https://itunes.apple.com/az/reviews/id885657296,kanannmustafayevv,2.19.50,1,"From new update, don’t work stickers 😶",2019-05-07T20:15:06Z,"Sticker problem From new update, don’t work stickers 😶",1
Diana,https://itunes.apple.com/az/reviews/id1015512071,Sərdar,2.19.50,1,Çox seviyorum ama yeni çıkartmalar gelmiyor,2019-05-07T19:14:50Z,Diana Çox seviyorum ama yeni çıkartmalar gelmiyor,1
👏🏻,https://itunes.apple.com/az/reviews/id726890889,Abik.,2.19.42,5,благадарю за всё.,2019-05-03T10:54:42Z,👏🏻 благадарю за всё.,0
Whatsapa durum qoyanda instagram ki ozellikler gelseydi lap ela olardi,https://itunes.apple.com/az/reviews/id931430337,Fa-mil,2.19.42,5,Superdi😎👍,2019-05-02T15:40:38Z,Whatsapa durum qoyanda instagram ki ozellikler gelseydi lap ela olardi Superdi😎👍,0
Ela,https://itunes.apple.com/az/reviews/id601058295,axillas2,2.19.42,5,Super uygulama,2019-04-30T21:17:41Z,Ela Super uygulama,0
Whatsapp💞,https://itunes.apple.com/az/reviews/id1011130249,gfxgxzghx,2.19.42,2,Seni seviyorum Whatsapp,2019-04-27T13:20:53Z,Whatsapp💞 Seni seviyorum Whatsapp,1
AZE🇦🇿,https://itunes.apple.com/az/reviews/id525610793,Mirehmed Mirzeyev,2.19.41,5,Nice!,2019-04-19T21:52:24Z,AZE🇦🇿 Nice!,0
Тёмная тема,https://itunes.apple.com/az/reviews/id896089512,interside,2.19.41,5,Почему нет тёмная тема?,2019-04-19T18:25:52Z,Тёмная тема Почему нет тёмная тема?,0
😎,https://itunes.apple.com/az/reviews/id1005985743,shalalaalyva,2.19.41,5,"Whatsappda son gorunmeni baglamaq, tek ✔️ olsa yaxsi olar. Catmayib kimi😜",2019-04-15T19:13:17Z,"😎 Whatsappda son gorunmeni baglamaq, tek ✔️ olsa yaxsi olar. Catmayib kimi😜",0
